pdf_url,movie_name_script_slug_conventioned,movie_name_imsdb_conventioned,full_url_imsdb,_merge_imsdb_scriptslug,movie_name_conventioned,movie_name_imsdb_error,error,movie_name_imsdb_conventioned_error,movie_name,movie_url,movie_url_extension,movie_name_dailyscripts_conventioned,_merge_main_dailyscripts
https://assets.scriptslug.com/live/pdf/scripts/american-hustle-2013.pdf?v=1729114858,American Hustle,American Hustle,https://imsdb.com//scripts//American-Hustle.html,both,American Hustle,,,,,,,,left_only
,,American Madness,https://imsdb.com//scripts//American-Madness.html,right_only,American Madness,,,,American Madness,https://www.dailyscript.com/scripts/American_Madness.html,html,American Madness,both
,,American Milkshake,https://imsdb.com//scripts//American-Milkshake.html,right_only,American Milkshake,,,,,,,,left_only
,,American Outlaws,https://imsdb.com//scripts//American-Outlaws.html,right_only,American Outlaws,,,,American Outlaws,https://www.dailyscript.com/scripts/American_Outlaws.html,html,American Outlaws,both
https://assets.scriptslug.com/live/pdf/scripts/american-pie-1999.pdf?v=1729114858,American Pie,American Pie,https://imsdb.com//scripts//American-Pie.html,both,American Pie,,,,American Pie,https://www.dailyscript.com/scripts/american-pie_production.html,html,American Pie,both
https://assets.scriptslug.com/live/pdf/scripts/american-psycho-2000.pdf?v=1729114858,American Psycho,American Psycho,https://imsdb.com//scripts//American-Psycho.html,both,American Psycho,,,,American Psycho,https://www.dailyscript.com/scripts/American_Psycho_Harron_Turner.html,html,American Psycho,both
,,American Shaolin King Of Kickboxers 2,https://imsdb.com//scripts//American-Shaolin-King-of-Kickboxers-II.html,right_only,American Shaolin King Of Kickboxers 2,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/american-sniper-2014.pdf?v=1729114859,American Sniper,American Sniper,https://imsdb.com//scripts//American-Sniper.html,both,American Sniper,,,,,,,,left_only
,,American Splendor,https://imsdb.com//scripts//American-Splendor.html,right_only,American Splendor,,,,American Splendor,https://www.dailyscript.com/scripts/American_Splendor.pdf,pdf,American Splendor,both
https://assets.scriptslug.com/live/pdf/scripts/american-ultra-2015.pdf?v=1729114859,American Ultra,,,left_only,American Ultra,,,,,,,,left_only
,,American Werewolf In London,https://imsdb.com//scripts//American-Werewolf-in-London.html,right_only,American Werewolf In London,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/amistad-1997.pdf?v=1729114859,Amistad,,,left_only,Amistad,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/amour-2012.pdf?v=1729114859,Amour,Amour,https://imsdb.com//scripts//Amour.html,both,Amour,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/amsterdam-2022.pdf?v=1729114859,Amsterdam,,,left_only,Amsterdam,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/amelie-2001.pdf?v=1729114858,Amélie,,,left_only,Amélie,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/an-affair-to-remember-1957.pdf?v=1729114859,An Affair To Remember,,,left_only,An Affair To Remember,,,,An Affair to Remember,https://www.dailyscript.com/scripts/an_affair_to_remember.pdf,pdf,An Affair To Remember,both
https://assets.scriptslug.com/live/pdf/scripts/an-american-werewolf-in-london-1981.pdf?v=1729114859,An American Werewolf In London,,,left_only,An American Werewolf In London,,,,An American Werewolf In London,"https://www.dailyscript.com/scripts/American%20Werewolf%20In%20London,%20An.txt",txt,An American Werewolf In London,both
,,,,,,,,,An American Werewolf In Paris,"https://www.dailyscript.com/scripts/American+Werewolf+In+Paris,+An.txt",txt,An American Werewolf In Paris,right_only
,,An Education,https://imsdb.com//scripts//An-Education.html,right_only,An Education,,,,,,,,left_only
,,,,,,,,,An Officer and a Gentleman,https://www.dailyscript.com/scripts/officerandgentleman.pdf,pdf,An Officer And A Gentleman,right_only
https://assets.scriptslug.com/live/pdf/scripts/an-unmarried-woman-1978.pdf?v=1729114859,An Unmarried Woman,,,left_only,An Unmarried Woman,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/anaconda-1997.pdf?v=1729114859,Anaconda,,,left_only,Anaconda,,,,,,,,left_only
,,,,,,,,,Analyse That,https://www.dailyscript.com/scripts/Analyze_That.pdf,pdf,Analyse That,right_only
,,,,,,,,,Analyse This,https://www.dailyscript.com/scripts/Analyze_This.pdf,pdf,Analyse This,right_only
https://assets.scriptslug.com/live/pdf/scripts/analyze-that-2002.pdf?v=1729114860,Analyze That,Analyze That,https://imsdb.com//scripts//Analyze-That.html,both,Analyze That,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/analyze-this-1999.pdf?v=1729114860,Analyze This,Analyze This,https://imsdb.com//scripts//Analyze-This.html,both,Analyze This,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/anastasia-1997.pdf?v=1729114860,Anastasia,Anastasia,https://imsdb.com//scripts//Anastasia.html,both,Anastasia,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/anatomy-of-a-fall-2023.pdf?v=1729114860,Anatomy Of A Fall,,,left_only,Anatomy Of A Fall,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/anatomy-of-a-murder-1959.pdf?v=1729114860,Anatomy Of A Murder,,,left_only,Anatomy Of A Murder,,,,Anatomy of a Murder,https://www.dailyscript.com/scripts/anatomy_of_a_murder.pdf,pdf,Anatomy Of A Murder,both
https://assets.scriptslug.com/live/pdf/scripts/anchorman-the-legend-of-ron-burgundy-2004.pdf?v=1729114860,Anchorman The Legend Of Ron Burgundy,,,left_only,Anchorman The Legend Of Ron Burgundy,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/angel-eyes-2001.pdf?v=1729114860,Angel Eyes,Angel Eyes,https://imsdb.com//scripts//Angel-Eyes.html,both,Angel Eyes,,,,Angel Eyes,https://www.dailyscript.com/scripts/Angel_Eyes.PDF,pdf,Angel Eyes,both
,,Angels & Demons,https://imsdb.com//scripts//Angels-&-Demons.html,right_only,Angels & Demons,Angels & Demons,HTML len = 0 : no content scrapped,Angels & Demons,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/angels-with-dirty-faces-1938.pdf?v=1729114860,Angels With Dirty Faces,,,left_only,Angels With Dirty Faces,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/anger-management-2003.pdf?v=1729114860,Anger Management,,,left_only,Anger Management,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/animal-kingdom-2010.pdf?v=1729114860,Animal Kingdom,,,left_only,Animal Kingdom,,,,,,,,left_only
,,Anna Karenina,https://imsdb.com//scripts//Anna-Karenina.html,right_only,Anna Karenina,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/annabelle-2014.pdf?v=1729114861,Annabelle,,,left_only,Annabelle,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/annette-2021.pdf?v=1729114861,Annette,,,left_only,Annette,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/annie-hall-1977.pdf?v=1729114861,Annie Hall,Annie Hall,https://imsdb.com//scripts//Annie-Hall.html,both,Annie Hall,,,,Annie Hall,https://www.dailyscript.com/scripts/Annie%20Hall.txt,txt,Annie Hall,both
https://assets.scriptslug.com/live/pdf/scripts/annihilation-2018.pdf?v=1729114861,Annihilation,,,left_only,Annihilation,,,,,,,,left_only
,,Anonymous,https://imsdb.com//scripts//Anonymous.html,right_only,Anonymous,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/anora-2024.pdf?v=1738462640,Anora,Anora,https://imsdb.com//scripts//Anora.html,both,Anora,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/another-48-hrs-1990.pdf?v=1729114861,Another 48 Hrs,,,left_only,Another 48 Hrs,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/another-year-2010.pdf?v=1729114861,Another Year,,,left_only,Another Year,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/antebellum-2020.pdf?v=1729114861,Antebellum,,,left_only,Antebellum,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/anthropoid-2016.pdf?v=1729114861,Anthropoid,,,left_only,Anthropoid,,,,,,,,left_only
,,Antitrust,https://imsdb.com//scripts//Antitrust.html,right_only,Antitrust,,,,Antitrust,https://www.dailyscript.com/scripts/Antitrust.txt,txt,Antitrust,both
,,Antz,https://imsdb.com//scripts//Antz.html,right_only,Antz,,,,Antz,https://www.dailyscript.com/scripts/antz.html,html,Antz,both
https://assets.scriptslug.com/live/pdf/scripts/any-given-sunday-1999.pdf?v=1729114861,Any Given Sunday,,,left_only,Any Given Sunday,,,,Any Given Sunday,https://www.dailyscript.com/scripts/any_given_sunday.pdf,pdf,Any Given Sunday,both
,,,,,,,,,Apache Drums,https://www.dailyscript.com/scripts/apachedrums.pdf,pdf,Apache Drums,right_only
https://assets.scriptslug.com/live/pdf/scripts/apocalypse-now-1979.pdf?v=1729114861,Apocalypse Now,Apocalypse Now,https://imsdb.com//scripts//Apocalypse-Now.html,both,Apocalypse Now,,,,Apocalypse Now,https://www.dailyscript.com/scripts/apocolypse.html,html,Apocalypse Now,both
,,,,,,,,,Apocalypse Now: Redux,https://www.dailyscript.com/scripts/apocalypsenowredux.html,html,Apocalypse Now Redux,right_only
,,Apollo 13,https://imsdb.com//scripts//Apollo-13.html,right_only,Apollo 13,Apollo 13,HTML len = 0 : no content scrapped,Apollo 13,,,,,left_only
,,April Fools Day,https://imsdb.com//scripts//April-Fool's-Day.html,right_only,April Fools Day,,,,,,,,left_only
,,Apt Pupil,https://imsdb.com//scripts//Apt-Pupil.html,right_only,Apt Pupil,,,,Apt Pupil,https://www.dailyscript.com/scripts/apt-pupil_early.html,html,Apt Pupil,both
,,,,,,,,,Arac Attack (Released as Eight Legged Freaks),https://www.dailyscript.com/scripts/arac_attack.pdf,pdf,Arac Attack (released As Eight Legged Freaks),right_only
,,Arbitrage,https://imsdb.com//scripts//Arbitrage.html,right_only,Arbitrage,,,,,,,,left_only
,,Arcade,https://imsdb.com//scripts//Arcade.html,right_only,Arcade,,,,,,,,left_only
,,Arctic Blue,https://imsdb.com//scripts//Arctic-Blue.html,right_only,Arctic Blue,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/argentina-1985-2022.pdf?v=1729114862,Argentina 1985,,,left_only,Argentina 1985,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/argo-2012.pdf?v=1729114862,Argo,Argo,https://imsdb.com//scripts//Argo.html,both,Argo,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/armageddon-1998.pdf?v=1729114862,Armageddon,Armageddon,https://imsdb.com//scripts//Armageddon.html,both,Armageddon,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/armageddon-time-2022.pdf?v=1729114862,Armageddon Time,,,left_only,Armageddon Time,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/armed-and-dangerous-1986.pdf?v=1729114862,Armed And Dangerous,,,left_only,Armed And Dangerous,,,,,,,,left_only
,,,,,,,,,Armstrong (filmed as First Man),https://www.dailyscript.com/scripts/first-man-2018.pdf,pdf,Armstrong (filmed As First Man),right_only
https://assets.scriptslug.com/live/pdf/scripts/army-of-darkness-1992.pdf?v=1729114862,Army Of Darkness,Army Of Darkness,https://imsdb.com//scripts//Army-of-Darkness.html,both,Army Of Darkness,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/arrival-2016.pdf?v=1729114862,Arrival,,,left_only,Arrival,,,,Arrival,https://www.dailyscript.com/scripts/arrival.pdf,pdf,Arrival,both
,,Arsenic And Old Lace,https://imsdb.com//scripts//Arsenic-and-Old-Lace.html,right_only,Arsenic And Old Lace,,,,,,,,left_only
,,Arthur,https://imsdb.com//scripts//Arthur.html,right_only,Arthur,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/as-good-as-it-gets-1997.pdf?v=1729114862,As Good As It Gets,As Good As It Gets,https://imsdb.com//scripts//As-Good-As-It-Gets.html,both,As Good As It Gets,,,,As Good As It Gets,https://www.dailyscript.com/scripts/as_good_as_it_gets.html,html,As Good As It Gets,both
,,,,,,,,,As Good As It Gets ,https://www.dailyscript.com/scripts/As+Good+As+It+Gets.txt,txt,As Good As It Gets ,right_only
https://assets.scriptslug.com/live/pdf/scripts/ask-the-dust-2006.pdf?v=1729114863,Ask The Dust,,,left_only,Ask The Dust,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/assassination-nation-2018.pdf?v=1729114863,Assassination Nation,,,left_only,Assassination Nation,,,,,,,,left_only
,,Assassins,https://imsdb.com//scripts//Assassins.html,right_only,Assassins,,,,Assassins,https://www.dailyscript.com/scripts/assassins_early.html,html,Assassins,both
https://assets.scriptslug.com/live/pdf/scripts/assault-on-prisinct-13-2005.pdf?v=1729114863,Assault On Precinct 13,,,left_only,Assault On Precinct 13,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/asteroid-city-2023.pdf?v=1729114863,Asteroid City,Asteroid City,https://imsdb.com//scripts//Asteroid-City.html,both,Asteroid City,,,,,,,,left_only
,,,,,,,,,Asylum (Batman Vs Superman),https://www.dailyscript.com/scripts/asylum.pdf,pdf,Asylum (batman Vs Superman),right_only
,,At First Sight,https://imsdb.com//scripts//At-First-Sight.html,right_only,At First Sight,,,,At First Sight,https://www.dailyscript.com/scripts/at_first_sight.html,html,At First Sight,both
https://assets.scriptslug.com/live/pdf/scripts/atomic-blonde-2017.pdf?v=1729114863,Atomic Blonde,,,left_only,Atomic Blonde,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/attack-the-block-2011.pdf?v=1729114863,Attack The Block,,,left_only,Attack The Block,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/audrey-rose-1977.pdf?v=1729114864,Audrey Rose,,,left_only,Audrey Rose,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/august-osage-county-2013.pdf?v=1729114864,August Osage County,August Osage County,https://imsdb.com//scripts//August-Osage-County.html,both,August Osage County,,,,,,,,left_only
,,,,,,,,,Austin Powers 2: The Spy Who Shagged Me,https://www.dailyscript.com/scripts/Austin%20Powers%20-%20The%20Spy%20Who%20Shagged%20Me.txt,txt,Austin Powers 2 The Spy Who Shagged Me,right_only
,,Austin Powers International Man Of Mystery,https://imsdb.com//scripts//Austin-Powers---International-Man-of-Mystery.html,right_only,Austin Powers International Man Of Mystery,,,,Austin Powers: International Man of Mystery,https://www.dailyscript.com/scripts/Austin%20Powers%20-%20International%20Man%20Of%20Mystery.txt,txt,Austin Powers International Man Of Mystery,both
,,Austin Powers The Spy Who Shagged Me,https://imsdb.com//scripts//Austin-Powers---The-Spy-Who-Shagged-Me.html,right_only,Austin Powers The Spy Who Shagged Me,,,,,,,,left_only
,,Authors Anonymous,https://imsdb.com//scripts//Authors-Anonymous.html,right_only,Authors Anonymous,,,,,,,,left_only
,,Autumn In New York,https://imsdb.com//scripts//Autumn-in-New-York.html,right_only,Autumn In New York,,,,Autumn In New York,https://www.dailyscript.com/scripts/Autumn%20In%20New%20York.txt,txt,Autumn In New York,both
https://assets.scriptslug.com/live/pdf/scripts/avatar-2009.pdf?v=1729114864,Avatar,Avatar,https://imsdb.com//scripts//Avatar.html,both,Avatar,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/avengers-endgame-2019.pdf?v=1729114864,Avengers Endgame,Avengers Endgame,https://imsdb.com//scripts//Avengers-Endgame.html,both,Avengers Endgame,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/avp-alien-vs-predator-2004.pdf?v=1729114864,Avp Alien Vs Predator,,,left_only,Avp Alien Vs Predator,,,,,,,,left_only
,,Avventura L (the Adventure),"https://imsdb.com//scripts//Avventura,-L'-(The-Adventure).html",right_only,Avventura L (the Adventure),,,,,,,,left_only
,,Awakenings,https://imsdb.com//scripts//Awakenings.html,right_only,Awakenings,,,,Awakenings,https://www.dailyscript.com/scripts/awakenings_lite.pdf,pdf,Awakenings,both
,,Babel,https://imsdb.com//scripts//Babel.html,right_only,Babel,,,,Babel,https://www.dailyscript.com/scripts/Babel.pdf,pdf,Babel,both
https://assets.scriptslug.com/live/pdf/scripts/baby-boy-2001.pdf?v=1729114864,Baby Boy,,,left_only,Baby Boy,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/baby-driver-2017.pdf?v=1729114864,Baby Driver,,,left_only,Baby Driver,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/babylon-2022_2023-03-24-175719_unck.pdf?v=1729114865,Babylon,,,left_only,Babylon,,,,,,,,left_only
,,Bachelor Party,https://imsdb.com//scripts//Bachelor-Party.html,right_only,Bachelor Party,,,,Bachelor Party,https://www.dailyscript.com/scripts/Bachelor%20Party.txt,txt,Bachelor Party,both
https://assets.scriptslug.com/live/pdf/scripts/back-to-the-future-1985.pdf?v=1729114865,Back To The Future,Back To The Future,https://imsdb.com//scripts//Back-to-the-Future.html,both,Back To The Future,Back to the Future,HTML len = 0 : no content scrapped,Back To The Future,,,,,left_only
,,Back To The Future 2 & 3,https://imsdb.com//scripts//Back-to-the-Future-II-&-III.html,right_only,Back To The Future 2 & 3,Back to the Future II & III,HTML len = 0 : no content scrapped,Back To The Future 2 & 3,,,,,left_only
,,Backdraft,https://imsdb.com//scripts//Backdraft.html,right_only,Backdraft,,,,Backdraft,https://www.dailyscript.com/scripts/Backdraft%20(1991).txt,txt,Backdraft,both
https://assets.scriptslug.com/live/pdf/scripts/bad-boys-1995.pdf?v=1729114865,Bad Boys,Bad Boys,https://imsdb.com//scripts//Bad-Boys.html,both,Bad Boys,,,,Bad Boys,https://www.dailyscript.com/scripts/bad_boys.pdf,pdf,Bad Boys,both
https://assets.scriptslug.com/live/pdf/scripts/bad-boys-for-life-2020.pdf?v=1729114865,Bad Boys For Life,,,left_only,Bad Boys For Life,,,,,,,,left_only
,,Bad Country,https://imsdb.com//scripts//Bad-Country.html,right_only,Bad Country,,,,,,,,left_only
,,Bad Day At Black Rock,https://imsdb.com//scripts//Bad-Day-at-Black-Rock.html,right_only,Bad Day At Black Rock,,,,Bad Day At Black Rock,https://www.dailyscript.com/scripts/Bad%20Day%20At%20Black%20Rock.txt,txt,Bad Day At Black Rock,both
,,Bad Dreams,https://imsdb.com//scripts//Bad-Dreams.html,right_only,Bad Dreams,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/bad-lieutenant-1992.pdf?v=1729114865,Bad Lieutenant,Bad Lieutenant,https://imsdb.com//scripts//Bad-Lieutenant.html,both,Bad Lieutenant,,,,Bad Lieutenant,https://www.dailyscript.com/scripts/badlieu.pdf,pdf,Bad Lieutenant,both
https://assets.scriptslug.com/live/pdf/scripts/bad-moms-2016.pdf?v=1729114865,Bad Moms,,,left_only,Bad Moms,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/bad-moon-1996.pdf?v=1729114865,Bad Moon,,,left_only,Bad Moon,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/bad-santa-2003.pdf?v=1729114865,Bad Santa,Bad Santa,https://imsdb.com//scripts//Bad-Santa.html,both,Bad Santa,,,,Bad Santa,https://www.dailyscript.com/scripts/Bad%20Santa.txt,txt,Bad Santa,both
https://assets.scriptslug.com/live/pdf/scripts/bad-teacher-2011.pdf?v=1729114866,Bad Teacher,Bad Teacher,https://imsdb.com//scripts//Bad-Teacher.html,both,Bad Teacher,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/bad-times-at-the-el-royale-2018.pdf?v=1729114866,Bad Times At The El Royale,,,left_only,Bad Times At The El Royale,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/badlands-1973.pdf?v=1729114866,Badlands,Badlands,https://imsdb.com//scripts//Badlands.html,both,Badlands,,,,Badlands,https://www.dailyscript.com/scripts/Badlands.txt,txt,Badlands,both
,,Bamboozled,https://imsdb.com//scripts//Bamboozled.html,right_only,Bamboozled,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/barb-and-star-go-to-vista-del-mar-2021.pdf?v=1729114866,Barb And Star Go To Vista Del Mar,,,left_only,Barb And Star Go To Vista Del Mar,,,,,,,,left_only
